Country_Name,Country_Code,Year,Population
Turkiye,TUR,2001,65072018
Turkiye,TUR,2002,65988663
Turkiye,TUR,2003,66867327
Turkiye,TUR,2004,67785075
Turkiye,TUR,2005,68704715
Turkiye,TUR,2006,69601333
Turkiye,TUR,2007,70468869
Turkiye,TUR,2008,71320726
Turkiye,TUR,2009,72225639
Turkiye,TUR,2010,73195345
Turkiye,TUR,2011,74173854
Turkiye,TUR,2012,75277439
Turkiye,TUR,2013,76576117
Turkiye,TUR,2014,78112073
Turkiye,TUR,2015,79646178
Turkiye,TUR,2016,81019394
Turkiye,TUR,2017,82089826
Turkiye,TUR,2018,82809304
Turkiye,TUR,2019,83481684
Turkiye,TUR,2020,84135428
Turkiye,TUR,2021,84775404
Ukraine,UKR,1961,43365219
Ukraine,UKR,1962,43924755
Ukraine,UKR,1963,44445903
Ukraine,UKR,1964,44941406
Ukraine,UKR,1965,45387091
Ukraine,UKR,1966,45809120
Ukraine,UKR,1967,46235370
Ukraine,UKR,1968,46635196
Ukraine,UKR,1969,46990889
Ukraine,UKR,1970,47279086
Ukraine,UKR,1971,47597756
Ukraine,UKR,1972,47974187
Ukraine,UKR,1973,48301548
Ukraine,UKR,1974,48602694
Ukraine,UKR,1975,48892187
Ukraine,UKR,1976,49144535
Ukraine,UKR,1977,49357430
Ukraine,UKR,1978,49536615
Ukraine,UKR,1979,49739734
Ukraine,UKR,1980,49973920
Ukraine,UKR,1981,50221000
Ukraine,UKR,1982,50384000
Ukraine,UKR,1983,50564000
Ukraine,UKR,1984,50754000
Ukraine,UKR,1985,50917000
Ukraine,UKR,1986,51097000
Ukraine,UKR,1987,51293000
Ukraine,UKR,1988,51521000
Ukraine,UKR,1989,51773000
Ukraine,UKR,1990,51891400
Ukraine,UKR,1991,52000500
Ukraine,UKR,1992,52150400
Ukraine,UKR,1993,52179200
Ukraine,UKR,1994,51921400
Ukraine,UKR,1995,51512800
Ukraine,UKR,1996,51057800
Ukraine,UKR,1997,50594600
Ukraine,UKR,1998,50144500
Ukraine,UKR,1999,49674000
Ukraine,UKR,2000,49176500
Ukraine,UKR,2001,48662400
Ukraine,UKR,2002,48202470
Ukraine,UKR,2003,47812949
Ukraine,UKR,2004,47451626
Ukraine,UKR,2005,47105171
Ukraine,UKR,2006,46787786
Ukraine,UKR,2007,46509355
Ukraine,UKR,2008,46258189
Ukraine,UKR,2009,46053331
Ukraine,UKR,2010,45870741
Ukraine,UKR,2011,45706086
Ukraine,UKR,2012,45593342
Ukraine,UKR,2013,45489648
Ukraine,UKR,2014,45272155
Ukraine,UKR,2015,45154036
Ukraine,UKR,2016,45004673
Ukraine,UKR,2017,44831135
Ukraine,UKR,2018,44622518
Ukraine,UKR,2019,44386203
Ukraine,UKR,2020,44132049
Ukraine,UKR,2021,43792855
United States,USA,1961,183691000
United States,USA,1962,186538000
United States,USA,1963,189242000
United States,USA,1964,191889000
United States,USA,1965,194303000
United States,USA,1966,196560000
United States,USA,1967,198712000
United States,USA,1968,200706000
United States,USA,1969,202677000
United States,USA,1970,205052000
United States,USA,1971,207661000
United States,USA,1972,209896000
United States,USA,1973,211909000
United States,USA,1974,213854000
United States,USA,1975,215973000
United States,USA,1976,218035000
United States,USA,1977,220239000
United States,USA,1978,222585000
United States,USA,1979,225055000
United States,USA,1980,227225000
United States,USA,1981,229466000
United States,USA,1982,231664000
United States,USA,1983,233792000
United States,USA,1984,235825000
United States,USA,1985,237924000
United States,USA,1986,240133000
United States,USA,1987,242289000
United States,USA,1988,244499000
United States,USA,1989,246819000
United States,USA,1990,249623000
United States,USA,1991,252981000
United States,USA,1992,256514000
United States,USA,1993,259919000
United States,USA,1994,263126000
United States,USA,1995,266278000
United States,USA,1996,269394000
United States,USA,1997,272657000
United States,USA,1998,275854000
United States,USA,1999,279040000
United States,USA,2000,282162411
United States,USA,2001,284968955
United States,USA,2002,287625193
United States,USA,2003,290107933
United States,USA,2004,292805298
United States,USA,2005,295516599
United States,USA,2006,298379912
United States,USA,2007,301231207
United States,USA,2008,304093966
United States,USA,2009,306771529
United States,USA,2010,309327143
United States,USA,2011,311583481
United States,USA,2012,313877662
United States,USA,2013,316059947
United States,USA,2014,318386329
United States,USA,2015,320738994
United States,USA,2016,323071755
United States,USA,2017,325122128
United States,USA,2018,326838199
United States,USA,2019,328329953
United States,USA,2020,331501080
United States,USA,2021,331893745
World,WLD,1961,3072510552
World,WLD,1962,3126934725
World,WLD,1963,3193508879
World,WLD,1964,3260517816
World,WLD,1965,3328284623
World,WLD,1966,3398561224
World,WLD,1967,3468457168
World,WLD,1968,3540254815
World,WLD,1969,3614668576
World,WLD,1970,3690306927
World,WLD,1971,3768023181
World,WLD,1972,3843695351
World,WLD,1973,3920099706
World,WLD,1974,3995972023
World,WLD,1975,4070114517
World,WLD,1976,4143194666
World,WLD,1977,4215940807
World,WLD,1978,4289914737
World,WLD,1979,4365850756
World,WLD,1980,4442440474
World,WLD,1981,4520991254
World,WLD,1982,4602763792
World,WLD,1983,4684941826
World,WLD,1984,4766716805
World,WLD,1985,4850160867
World,WLD,1986,4936097368
World,WLD,1987,5024386163
World,WLD,1988,5113492328
World,WLD,1989,5202698711
World,WLD,1990,5293517142
World,WLD,1991,5382656065
World,WLD,1992,5470276947
World,WLD,1993,5556722537
World,WLD,1994,5642128764
World,WLD,1995,5726801833
World,WLD,1996,5811624986
World,WLD,1997,5896077736
World,WLD,1998,5979730356
World,WLD,1999,6062281732
World,WLD,2000,6144322697
World,WLD,2001,6226339538
World,WLD,2002,6308092739
World,WLD,2003,6389383352
World,WLD,2004,6470821068
World,WLD,2005,6552571570
World,WLD,2006,6634935638
World,WLD,2007,6717641730
World,WLD,2008,6801408360
World,WLD,2009,6885490816
World,WLD,2010,6969631901
World,WLD,2011,7053533350
World,WLD,2012,7140895722
World,WLD,2013,7229184551
World,WLD,2014,7317508753
World,WLD,2015,7404910892
World,WLD,2016,7491934113
World,WLD,2017,7578157615
World,WLD,2018,7661776338
World,WLD,2019,7742681934
World,WLD,2020,7820981524
World,WLD,2021,7888408686
